,agua,potencia,ambiente
12817,28.6,32.4,35.3
12818,28.6,32.3,35.3
12819,28.6,31.5,35.4
12820,28.6,32.1,35.4
12821,28.6,31.7,35.4
12822,28.6,31.7,35.4
12823,28.6,32.0,35.5
12824,28.6,31.2,35.4
12825,28.6,31.6,35.4
12826,28.6,31.3,35.5
12827,28.6,31.4,35.6
12828,28.6,32.3,35.6
12829,28.6,31.3,35.6
12830,28.6,32.1,35.6
12831,28.6,31.9,35.7
12832,28.6,32.1,35.7
12833,28.6,31.2,35.7
12834,28.6,32.0,35.8
12835,28.6,31.8,35.8
12836,28.6,31.9,35.8
12837,28.6,31.9,35.9
12838,28.6,32.0,35.9
12839,28.6,31.8,35.9
12840,28.6,31.3,35.9
12841,28.6,32.3,35.8
12842,28.6,31.9,35.7
12843,28.7,32.2,35.6
12844,28.6,31.5,35.5
12845,28.6,32.2,35.5
12846,28.7,32.2,35.4
12847,28.6,32.1,35.3
12848,28.7,32.4,35.4
12849,28.7,32.2,35.4
12850,28.6,31.8,35.4
12851,28.6,31.7,35.4
12852,28.6,32.1,35.4
12853,28.7,32.2,35.4
12854,28.7,32.2,35.4
12855,28.7,31.9,35.4
12856,28.7,31.6,35.3
12857,28.7,32.2,35.3
12858,28.6,31.7,35.3
12859,28.6,31.6,35.3
12860,28.7,32.2,35.4
12861,28.7,31.4,35.4
12862,28.7,32.0,35.4
12863,28.7,31.5,35.4
12864,28.7,31.1,35.4
12865,28.8,30.9,35.4
12866,28.7,32.0,35.4
12867,28.8,31.2,35.4
12868,28.7,31.5,35.5
12869,28.7,31.3,35.4
12870,28.7,31.2,35.4
12871,28.8,32.3,35.4
12872,28.8,31.6,35.4
12873,28.7,31.5,35.4
12874,28.7,32.6,35.4
12875,28.8,32.0,35.4
12876,28.7,31.9,35.4
12877,28.7,31.7,35.5
12878,28.7,32.0,35.4
12879,28.7,32.2,35.4
12880,28.7,32.4,35.4
12881,28.8,31.6,35.4
12882,28.7,32.7,35.5
12883,28.8,32.8,35.4
12884,28.7,31.7,35.4
12885,28.8,31.9,35.5
12886,28.7,32.0,35.5
12887,28.7,31.5,35.5
12888,28.8,32.8,35.5
12889,28.7,32.8,35.4
12890,28.8,32.2,35.3
12891,28.7,31.6,35.4
12892,28.7,32.0,35.3
12893,28.7,32.1,35.4
12894,28.8,32.2,35.4
12895,28.8,32.6,35.5
12896,28.7,31.5,35.6
12897,28.7,32.2,35.6
12898,28.7,31.4,35.6
12899,28.8,32.1,35.6
12900,28.7,31.8,35.6
12901,28.7,31.3,35.6
12902,28.7,31.5,35.6
12903,28.7,31.6,35.5
12904,28.8,32.5,35.5
12905,28.8,31.4,35.5
12906,28.7,31.9,35.5
12907,28.8,31.3,35.5
12908,28.8,31.4,35.4
12909,28.8,31.8,35.5
12910,28.8,31.8,35.5
12911,28.8,31.3,35.4
12912,28.8,32.0,35.3
12913,28.8,31.8,35.2
12914,28.8,31.2,35.1
12915,28.8,31.3,35.1
12916,28.8,31.2,35.1
12917,28.8,32.3,35.0
12918,28.8,31.2,35.0
12919,28.8,31.9,35.0
12920,28.8,31.5,35.0
12921,28.8,31.7,35.0
12922,28.8,32.2,35.1
12923,28.8,32.1,35.0
12924,28.8,32.0,35.0
12925,28.8,31.5,35.1
12926,28.8,31.6,35.2
12927,28.8,31.3,35.2
12928,28.8,31.3,35.2
12929,28.8,32.3,35.2
12930,28.8,32.0,35.3
12931,28.8,32.1,35.3
12932,28.8,32.0,35.4
12933,28.8,32.0,35.4
12934,28.8,31.9,35.4
12935,28.8,31.1,35.3
12936,28.8,32.2,35.3
12937,28.8,31.8,35.3
12938,28.8,31.6,35.3
12939,28.8,31.9,35.4
12940,28.8,31.2,35.4
12941,28.8,31.9,35.4
12942,28.8,32.1,35.3
12943,28.8,31.3,35.4
12944,28.8,32.1,35.3
12945,28.8,31.9,35.4
12946,28.8,31.3,35.3
12947,28.8,32.1,35.3
12948,28.8,32.1,35.4
12949,28.8,31.3,35.4
12950,28.8,31.4,35.4
12951,28.8,31.5,35.4
12952,28.8,31.8,35.3
12953,28.8,31.4,35.4
12954,28.8,31.8,35.5
12955,28.8,31.3,35.5
12956,28.8,31.1,35.6
12957,28.8,31.9,35.6
12958,28.8,32.1,35.5
12959,28.8,32.1,35.4
12960,28.8,31.2,35.4
12961,28.8,32.2,35.4
12962,28.8,31.6,35.4
12963,28.8,31.4,35.4
12964,28.8,32.0,35.3
12965,28.8,32.1,35.3
12966,28.8,31.2,35.2
12967,28.8,31.4,35.2
12968,28.8,32.2,35.2
12969,28.8,31.9,35.2
12970,28.8,31.3,35.2
12971,28.8,31.2,35.2
12972,28.8,32.1,35.2
12973,28.8,31.5,35.2
12974,28.8,31.6,35.2
12975,28.8,32.0,35.2
12976,28.8,31.7,35.2
12977,28.8,31.2,35.2
12978,28.8,31.2,35.2
12979,28.8,31.5,35.2
12980,28.8,31.8,35.2
12981,28.8,32.2,35.1
12982,28.8,31.4,35.1
12983,28.8,31.4,35.1
12984,28.8,31.1,35.1
12985,28.8,31.2,35.1
12986,28.8,31.8,35.1
12987,28.8,31.8,35.1
12988,28.8,31.9,35.1
12989,28.8,31.3,35.0
12990,28.8,31.9,35.0
12991,28.8,31.9,35.0
12992,28.8,31.9,35.0
12993,28.8,31.7,35.1
12994,28.8,31.9,35.2
12995,28.8,32.2,35.1
12996,28.8,32.0,35.1
12997,28.8,31.2,35.1
12998,28.8,31.7,35.1
12999,28.8,31.7,35.1
13000,28.8,31.3,35.1
13001,28.8,31.8,35.1
13002,28.8,32.2,35.1
13003,28.8,31.4,35.1
13004,28.8,32.0,35.1
13005,28.8,31.2,35.2
13006,28.8,31.4,35.1
13007,28.8,32.0,35.1
13008,28.8,31.1,35.0
13009,28.8,31.8,35.0
13010,28.8,31.4,35.0
13011,28.8,31.4,35.0
13012,28.8,31.4,35.0
13013,28.8,32.1,34.9
13014,28.8,31.5,35.0
13015,28.8,31.5,35.0
13016,28.8,31.6,35.0
13017,28.8,31.4,35.1
13018,28.8,31.4,35.1
13019,28.8,31.9,35.1
13020,28.8,32.2,35.1
13021,28.8,31.6,35.1
13022,28.8,32.0,35.1
13023,28.8,31.7,35.0
13024,28.7,31.9,35.0
13025,28.8,31.7,35.0
13026,28.8,32.1,35.0
13027,28.8,31.8,35.0
13028,28.8,31.5,35.0
13029,28.7,31.4,35.0
13030,28.8,31.6,35.0
13031,28.8,31.5,35.1
13032,28.8,31.7,35.1
13033,28.8,31.5,35.1
13034,28.8,32.2,35.1
13035,28.8,31.4,35.0
13036,28.8,31.6,35.0
13037,28.7,32.4,35.0
13038,28.8,31.7,35.0
13039,28.8,32.4,35.1
13040,28.7,32.1,35.1
13041,28.7,32.5,35.1
13042,28.8,31.6,35.1
13043,28.7,31.9,35.1
13044,28.7,31.8,35.0
13045,28.7,32.4,35.1
13046,28.7,31.7,35.0
13047,28.7,32.3,35.1
13048,28.7,32.0,35.1
13049,28.7,32.2,35.1
13050,28.7,32.4,35.1
13051,28.7,31.9,35.1
13052,28.7,31.6,35.1
13053,28.7,31.7,35.1
13054,28.6,32.1,35.1
13055,28.7,31.8,35.0
13056,28.7,32.1,35.0
13057,28.7,32.3,35.0
13058,28.6,31.6,35.0
13059,28.6,32.4,35.0
13060,28.7,31.5,35.1
13061,28.7,31.5,35.1
13062,28.9,32.2,35.1
13063,29.0,31.6,35.1
13064,29.1,31.6,35.1
13065,29.1,31.7,35.0
13066,29.1,32.0,35.1
13067,29.1,32.3,35.0
13068,29.0,32.1,34.9
13069,29.0,32.2,34.9
13070,29.1,32.1,34.9
13071,29.0,31.3,34.9
13072,29.0,31.9,34.9
13073,29.0,31.9,34.9
13074,29.0,32.1,34.9
13075,29.0,31.7,34.9
13076,29.0,32.0,35.0
13077,29.1,31.9,35.0
13078,29.0,32.2,34.9
13079,29.0,32.1,34.9
13080,29.0,31.9,34.8
13081,29.0,31.0,34.8
13082,29.0,31.7,34.8
13083,29.0,31.3,34.9
13084,29.0,31.3,34.9
13085,29.0,32.2,34.9
13086,29.0,31.2,35.0
13087,29.0,32.1,35.0
13088,29.0,31.3,35.0
13089,29.0,32.2,35.0
13090,29.0,32.1,35.0
13091,29.0,31.8,35.1
13092,29.0,31.4,35.1
13093,29.0,31.6,35.2
13094,29.0,31.8,35.1
13095,29.0,31.3,35.1
13096,29.0,31.2,35.0
13097,28.9,31.9,35.0
13098,28.9,32.3,34.9
13099,28.9,32.0,35.0
13100,28.9,32.1,35.0
13101,29.0,31.2,35.0
13102,29.0,32.2,34.9
13103,29.0,31.9,34.9
13104,29.0,31.2,35.0
13105,28.9,31.8,35.0
13106,29.0,31.8,35.0
13107,29.0,31.9,35.0
13108,29.0,31.3,35.0
13109,28.9,31.8,35.0
13110,28.9,32.0,35.0
13111,29.0,31.6,34.9
13112,29.0,31.3,35.0
13113,28.9,31.7,35.0
13114,28.9,31.8,35.0
13115,28.9,31.4,35.0
13116,28.9,31.0,35.0
13117,28.9,31.5,35.0
13118,28.9,30.9,35.0
13119,28.9,31.6,35.0
13120,28.9,31.2,35.1
13121,28.9,31.0,35.1
13122,28.9,31.0,35.1
13123,28.9,31.5,35.1
13124,28.9,30.9,35.0
13125,28.9,31.4,35.0
13126,28.9,31.1,34.9
13127,28.9,31.4,34.9
13128,28.9,31.0,34.9
13129,28.9,30.9,34.9
13130,28.9,31.3,34.9
13131,29.0,31.5,35.0
13132,28.9,31.4,35.0
13133,29.0,30.7,35.0
13134,28.9,31.0,35.0
13135,29.0,31.4,35.1
13136,29.0,31.1,35.1
13137,29.0,31.4,35.1
13138,28.9,31.3,35.0
13139,28.9,30.6,35.0
13140,28.9,30.7,35.0
13141,28.9,30.6,34.9
13142,29.0,30.9,34.9
13143,28.9,31.0,34.9
13144,28.9,30.6,34.8
13145,28.9,31.3,34.8
13146,28.9,30.3,34.8
13147,28.9,30.9,34.8
13148,28.9,31.3,34.8
13149,28.9,31.4,34.8
13150,28.9,30.8,34.8
13151,28.9,30.6,34.7
13152,28.9,31.5,34.7
13153,28.9,30.9,34.7
13154,28.9,30.5,34.6
13155,28.9,31.2,34.6
13156,28.9,31.4,34.6
13157,28.9,31.2,34.7
13158,28.9,30.5,34.7
13159,28.9,30.6,34.8
13160,28.9,31.1,34.8
13161,28.9,31.2,34.7
13162,28.9,30.6,34.7
13163,28.9,30.6,34.7
13164,28.9,30.6,34.6
13165,28.8,31.2,34.6
13166,28.8,30.8,34.6
13167,28.8,31.6,34.7
13168,28.8,31.4,34.6
13169,28.8,31.4,34.6
13170,28.8,31.5,34.5
13171,28.8,30.9,34.5
13172,28.8,31.4,34.4
13173,28.8,30.8,34.3
13174,28.8,30.7,34.3
13175,28.8,31.4,34.2
13176,28.8,31.1,34.2
13177,28.7,31.1,34.2
13178,28.7,31.2,34.2
13179,28.7,31.8,34.1
13180,28.7,31.4,34.1
13181,28.7,31.7,34.1
13182,28.6,31.0,34.1
13183,28.6,31.7,34.2
13184,28.6,31.7,34.1
13185,28.6,31.5,34.1
13186,28.6,30.9,34.2
13187,28.6,31.1,34.2
13188,28.6,31.8,34.1
13189,28.6,31.2,34.1
13190,28.6,31.4,34.2
13191,28.6,30.9,34.2
13192,28.6,30.8,34.1
13193,28.5,31.7,34.2
13194,28.5,31.7,34.2
13195,28.5,30.8,34.1
13196,28.5,31.5,34.0
13197,28.5,31.0,34.0
13198,28.4,31.2,34.0
13199,28.4,30.8,34.1
13200,28.4,31.0,34.1
13201,28.4,31.1,34.1
13202,28.4,31.4,34.2
13203,28.4,31.7,34.2
13204,28.4,31.6,34.1
13205,28.4,30.9,34.0
13206,28.4,31.2,34.0
13207,28.3,31.8,34.1
13208,28.3,31.3,34.1
13209,28.3,31.4,34.1
13210,28.3,31.5,34.1
13211,28.3,31.7,34.0
13212,28.3,31.6,34.0
13213,28.3,30.9,34.0
13214,28.3,31.0,33.9
13215,28.3,30.9,34.0
13216,28.2,30.6,34.0
13217,28.2,31.6,34.0
13218,28.2,31.5,33.9
13219,28.1,31.6,33.9
13220,28.1,30.9,33.9
13221,28.1,31.3,34.0
13222,28.1,31.7,34.0
13223,28.1,31.0,34.0
13224,28.1,30.7,34.0
13225,28.1,30.8,34.1
13226,28.1,31.1,34.1
13227,28.0,30.9,34.0
13228,28.0,31.2,34.0
13229,27.9,31.0,34.0
13230,28.0,31.6,34.0
13231,27.9,31.6,33.9
13232,27.9,31.0,33.9
13233,27.9,30.6,33.9
13234,27.9,31.3,33.9
13235,27.9,31.6,33.9
13236,27.9,31.4,33.9
13237,27.9,31.5,33.8
13238,27.9,31.4,33.8
13239,27.9,31.2,33.8
13240,27.8,31.1,33.8
13241,27.8,31.8,33.8
13242,27.8,30.8,33.8
13243,27.8,31.4,33.8
13244,27.8,31.6,33.7
13245,27.8,31.6,33.8
13246,27.8,30.9,33.8
13247,27.7,31.2,33.7
13248,27.7,31.1,33.7
13249,27.7,31.2,33.8
13250,27.7,31.6,33.8
13251,27.6,31.3,33.8
13252,27.6,31.3,33.9
13253,27.6,31.4,34.0
13254,27.6,30.9,33.9
13255,27.6,30.6,33.9
13256,27.6,30.6,33.9
13257,27.6,30.6,33.9
13258,27.6,31.4,33.9
13259,27.5,30.4,33.9
13260,27.5,31.0,33.9
13261,27.6,30.6,33.9
13262,27.5,31.2,33.9
13263,27.5,30.5,33.9
13264,27.5,30.4,33.8
13265,27.4,30.7,33.8
13266,27.4,30.7,33.8
13267,27.4,30.7,33.8
13268,27.4,30.5,33.9
13269,27.4,31.5,33.9
13270,27.4,31.3,33.9
13271,27.4,30.7,34.0
13272,27.4,31.4,33.9
13273,27.4,31.2,33.9
13274,27.4,30.8,33.9
13275,27.3,31.3,33.9
13276,27.3,31.0,33.9
13277,27.3,30.9,33.8
13278,27.3,30.7,33.6
13279,27.3,30.8,33.6
13280,27.3,31.3,33.5
13281,27.3,30.5,33.5
13282,27.3,31.1,33.5
13283,27.3,30.6,33.4
13284,27.3,29.9,33.4
13285,27.3,30.2,33.3
13286,27.2,30.1,33.2
13287,27.2,30.1,33.2
13288,27.2,30.1,33.2
13289,27.2,30.3,33.2
13290,27.1,30.0,33.2
13291,27.1,30.3,33.2
13292,27.2,30.7,33.2
13293,27.2,30.0,33.1
13294,27.1,30.9,33.0
13295,27.1,30.8,32.9
13296,27.1,30.1,32.9
13297,27.1,30.3,32.8
13298,27.1,30.7,32.8
13299,27.1,31.1,32.8
13300,27.1,30.9,32.8
13301,27.1,30.6,32.8
13302,27.1,30.9,32.7
13303,27.1,30.4,32.7
13304,27.1,30.1,32.7
13305,27.1,30.1,32.7
13306,27.0,30.7,32.6
13307,27.1,30.1,32.6
13308,27.0,30.8,32.6
13309,27.1,30.7,32.6
13310,27.0,30.2,32.7
13311,27.1,31.0,32.7
13312,27.0,29.8,32.8
13313,27.0,30.0,32.8
13314,27.0,30.5,32.8
13315,27.0,30.8,32.8
13316,26.9,30.2,32.8
13317,26.9,31.0,32.8
13318,26.9,30.7,32.8
13319,26.9,31.0,32.8
13320,26.9,31.0,32.7
13321,26.9,30.7,32.7
13322,26.9,30.5,32.7
13323,26.9,30.7,32.7
13324,26.9,30.3,32.7
13325,26.9,30.7,32.8
13326,26.9,30.8,32.8
13327,26.9,29.9,32.8
13328,26.9,29.9,32.8
13329,26.9,31.0,32.9
13330,26.8,30.6,32.8
13331,26.8,29.9,32.8
13332,26.8,30.2,32.7
13333,26.8,30.6,32.7
13334,26.8,30.2,32.6
13335,26.8,30.1,32.6
13336,26.8,30.2,32.6
13337,26.8,30.0,32.6
13338,26.8,30.8,32.6
13339,26.8,30.8,32.6
13340,26.8,30.9,32.6
13341,26.8,30.1,32.6
13342,26.7,30.1,32.6
13343,26.7,30.3,32.5
13344,26.8,30.3,32.5
13345,26.8,30.9,32.6
13346,26.7,30.9,32.6
13347,26.6,30.6,32.6
13348,26.6,30.0,32.5
13349,26.7,30.4,32.5
13350,26.6,30.1,32.5
13351,26.6,30.6,32.5
13352,26.6,30.1,32.5
13353,26.6,28.8,32.5
13354,26.6,28.4,32.5
13355,26.6,28.8,32.5
13356,26.6,28.5,32.5
13357,26.6,29.1,32.5
13358,26.7,28.4,32.5
13359,26.7,28.6,32.5
13360,26.7,28.6,32.4
13361,26.8,28.6,32.5
13362,26.8,28.2,32.4
13363,26.8,28.4,32.4
13364,26.8,28.5,32.4
13365,26.8,29.0,32.5
13366,26.8,28.6,32.4
13367,26.8,28.3,32.4
13368,26.8,28.2,32.5
13369,26.9,29.0,32.5
13370,26.9,28.7,32.5
13371,26.9,29.0,32.5
13372,26.9,28.5,32.5
13373,26.9,28.5,32.5
13374,26.9,28.7,32.5
13375,26.9,28.5,32.5
13376,26.9,28.3,32.5
13377,27.0,28.5,32.6
13378,27.0,28.5,32.6
13379,27.0,28.5,32.6
13380,27.1,28.4,32.6
13381,27.1,28.8,32.6
13382,27.1,28.5,32.5
13383,27.1,29.3,32.5
13384,27.1,28.3,32.5
13385,27.1,28.7,32.4
13386,27.2,28.3,32.5
13387,27.2,28.1,32.4
13388,27.2,30.7,32.4
13389,27.2,30.6,32.4
13390,27.3,30.8,32.3
13391,27.3,31.0,32.3
13392,27.2,30.8,32.3
13393,27.2,30.8,32.3
13394,27.2,30.3,32.3
13395,27.2,31.2,32.3
13396,27.1,30.4,32.3
13397,27.1,30.4,32.4
13398,27.1,30.3,32.4
13399,27.1,31.0,32.4
13400,27.1,31.0,32.4
13401,27.1,30.0,32.4
13402,27.1,30.8,32.4
13403,27.0,30.9,32.4
13404,27.0,30.7,32.4
13405,27.0,30.4,32.3
13406,26.9,31.0,32.3
13407,26.9,30.8,32.3
13408,26.9,30.6,32.3
13409,26.9,30.8,32.3
13410,26.9,31.0,32.3
13411,26.9,30.5,32.3
13412,26.9,29.9,32.3
13413,26.8,30.3,32.3
13414,26.8,30.6,32.3
13415,26.9,30.6,32.3
13416,26.8,30.0,32.3
13417,26.8,29.9,32.3
13418,26.8,30.9,32.3
13419,26.8,30.1,32.3
13420,26.8,30.5,32.3
13421,26.8,30.0,32.2
13422,26.8,30.6,32.2
13423,26.7,30.4,32.3
13424,26.7,30.9,32.3
13425,26.7,30.8,32.3
13426,26.7,31.2,32.2
13427,26.7,30.8,32.1
13428,26.6,30.6,32.1
13429,26.6,28.9,32.1
13430,26.6,29.3,32.1
13431,26.6,29.1,32.0
13432,26.6,28.9,32.1
13433,26.6,28.5,32.1
13434,26.7,28.5,32.1
13435,26.7,29.1,32.1
13436,26.7,28.9,32.0
13437,26.7,28.8,32.0
13438,26.8,28.9,32.0
13439,26.8,28.4,32.0
13440,26.8,28.4,32.1
13441,26.8,28.8,32.1
13442,26.8,29.1,32.1
13443,26.8,28.3,32.1
13444,26.8,28.6,32.1
13445,26.9,28.8,32.1
13446,26.9,29.1,32.1
13447,26.9,28.4,32.1
13448,26.9,29.0,32.1
13449,26.9,28.8,32.1
13450,26.9,29.3,32.1
13451,26.9,29.0,32.1
13452,26.9,28.8,32.1
13453,27.0,29.0,32.1
13454,27.0,28.6,32.2
13455,27.0,28.6,32.2
13456,27.0,28.6,32.2
13457,27.1,28.6,32.2
13458,27.1,28.9,32.2
13459,27.1,29.1,32.3
13460,27.1,29.1,32.3
13461,27.1,28.5,32.2
13462,27.2,29.3,32.2
13463,27.2,28.6,32.2
13464,27.2,28.4,32.2
13465,27.2,30.7,32.1
13466,27.2,30.5,32.1
13467,27.3,30.2,32.2
13468,27.3,30.3,32.2
13469,27.2,30.4,32.2
13470,27.2,31.1,32.2
13471,27.1,31.2,32.2
13472,27.1,31.2,32.3
13473,27.1,30.9,32.4
13474,27.1,30.5,32.4
13475,27.1,30.2,32.4
13476,27.1,30.7,32.4
13477,27.1,30.9,32.4
13478,27.0,30.0,32.5
13479,27.0,30.0,32.5
13480,27.0,30.9,32.5
13481,26.9,30.5,32.5
13482,26.9,30.4,32.5
13483,26.9,30.8,32.5
13484,26.9,30.8,32.6
13485,26.9,31.0,32.5
13486,26.9,30.8,32.5
13487,26.9,30.8,32.5
13488,26.8,31.0,32.5
13489,26.8,30.6,32.6
13490,26.8,30.3,32.6
13491,26.8,30.3,32.6
13492,26.8,31.1,32.6
13493,26.8,31.2,32.5
13494,26.8,31.2,32.5
13495,26.7,30.8,32.5
13496,26.7,30.3,32.5
13497,26.7,30.2,32.5
13498,26.7,30.7,32.5
13499,26.7,31.1,32.5
13500,26.6,30.6,32.5
13501,26.6,29.3,32.6
13502,26.6,29.0,32.6
13503,26.6,29.3,32.6
13504,26.6,28.4,32.6
13505,26.6,28.6,32.5
13506,26.6,28.8,32.5
13507,26.7,28.9,32.5
13508,26.7,28.7,32.5
13509,26.7,28.7,32.4
13510,26.7,28.8,32.3
13511,26.8,29.0,32.3
13512,26.8,29.1,32.3
13513,26.8,28.6,32.3
13514,26.8,29.1,32.3
13515,26.8,29.0,32.3
13516,26.8,28.7,32.3
13517,26.8,28.4,32.3
13518,26.8,28.6,32.3
13519,26.9,28.8,32.3
13520,26.9,28.9,32.3
13521,26.9,28.9,32.2
13522,26.9,28.7,32.2
13523,26.9,28.4,32.2
13524,26.9,28.6,32.2
13525,26.9,28.6,32.2
13526,26.9,29.2,32.2
13527,27.0,29.0,32.2
13528,27.0,29.3,32.3
13529,27.0,29.1,32.2
13530,27.0,28.7,32.2
13531,27.1,29.0,32.2
13532,27.1,29.2,32.2
13533,27.1,29.0,32.2
13534,27.1,28.8,32.1
13535,27.1,29.2,32.1
13536,27.1,28.7,32.1
13537,27.1,28.7,32.1
13538,27.1,30.8,32.2
13539,27.2,30.9,32.1
13540,27.3,31.0,32.1
13541,27.2,30.8,32.3
13542,27.2,31.3,32.3
13543,27.2,30.7,32.2
13544,27.1,30.7,32.2
13545,27.1,31.2,32.2
13546,27.1,31.2,32.2
13547,27.1,31.0,32.3
13548,27.1,30.5,32.4
13549,27.1,31.2,32.3
13550,27.1,31.3,32.3
13551,27.0,30.6,32.2
13552,27.0,31.1,32.2
13553,27.0,30.8,32.2
13554,27.0,30.3,32.3
13555,26.9,30.9,32.3
13556,26.9,31.0,32.3
13557,26.9,30.9,32.3
13558,26.9,31.2,32.3
13559,26.9,30.9,32.3
13560,26.9,30.8,32.3
13561,26.9,30.7,32.3
13562,26.8,30.6,32.3
13563,26.8,31.2,32.2
13564,26.8,30.5,32.3
13565,26.8,31.0,32.3
13566,26.8,30.7,32.2
13567,26.7,30.3,32.2
13568,26.7,30.2,32.2
13569,26.7,30.8,32.2
13570,26.7,31.2,32.2
13571,26.7,30.1,32.2
13572,26.6,30.6,32.2
13573,26.6,28.8,32.2
13574,26.6,29.4,32.2
13575,26.6,28.8,32.2
13576,26.6,28.7,32.2
13577,26.6,29.4,32.2
13578,26.6,28.8,32.2
13579,26.6,29.0,32.2
13580,26.7,29.1,32.2
13581,26.7,28.5,32.2
13582,26.7,28.5,32.2
13583,26.8,29.1,32.1
13584,26.8,29.0,32.1
13585,26.8,28.9,32.1
13586,26.8,29.0,32.1
13587,26.8,28.4,32.1
13588,26.8,28.6,32.1
13589,26.8,29.1,32.0
13590,26.9,28.6,31.9
13591,26.9,28.5,31.8
13592,26.9,28.4,31.8
13593,26.9,28.6,31.7
13594,26.9,29.1,31.7
13595,26.9,28.4,31.8
13596,26.9,28.6,31.8
13597,26.9,29.1,31.8
13598,26.9,28.9,31.8
13599,27.0,28.9,31.7
13600,27.0,29.3,31.8
13601,27.0,28.7,31.8
13602,27.1,28.5,31.8
13603,27.1,28.4,31.8
13604,27.1,28.6,31.8
13605,27.1,28.4,31.8
13606,27.1,28.6,31.8
13607,27.1,28.8,31.8
13608,27.1,28.7,31.8
13609,27.1,28.6,31.8
13610,27.1,28.9,31.8
13611,27.1,28.2,31.8
13612,27.2,30.7,31.7
13613,27.2,30.7,31.7
13614,27.2,30.9,31.7
13615,27.2,31.1,31.6
13616,27.2,30.5,31.6
13617,27.1,30.2,31.6
13618,27.1,30.3,31.6
13619,27.1,30.9,31.6
13620,27.1,30.2,31.7
13621,27.1,31.2,31.7
13622,27.1,30.8,31.7
13623,27.1,31.0,31.7
13624,27.0,30.4,31.9
13625,27.0,30.5,31.9
13626,27.0,30.8,32.0
13627,26.9,31.0,32.1
13628,26.9,30.9,32.1
13629,26.9,30.6,32.1
13630,26.9,30.8,32.1
13631,26.9,31.3,32.1
13632,26.9,30.3,32.1
13633,26.9,30.6,32.1
13634,26.8,30.3,32.1
13635,26.8,30.1,32.1
13636,26.8,30.9,32.2
13637,26.8,30.8,32.2
13638,26.8,30.0,32.2
13639,26.8,30.2,32.2
13640,26.8,30.9,32.2
13641,26.8,31.0,32.1
13642,26.8,30.9,32.1
13643,26.7,30.7,32.1
13644,26.7,30.4,32.0
13645,26.7,30.9,32.0
13646,26.6,30.3,31.9
13647,26.7,30.1,31.9
13648,26.6,28.3,31.9
13649,26.6,28.7,31.9
13650,26.6,28.3,31.9
13651,26.6,28.7,32.0
13652,26.6,28.9,32.0
13653,26.6,28.9,32.0
13654,26.6,29.0,31.9
13655,26.7,29.3,31.9
13656,26.7,28.9,32.0
13657,26.7,28.7,31.8
13658,26.7,29.6,31.8
13659,26.8,29.2,31.7
13660,26.8,29.1,31.6
13661,26.8,28.9,31.6
13662,26.8,28.6,31.6
13663,26.8,29.4,31.6
13664,26.8,29.0,31.6
13665,26.8,29.3,31.6
13666,26.8,29.0,31.6
13667,26.9,29.5,31.6
13668,26.9,29.5,31.6
13669,26.9,29.6,31.6
13670,26.9,29.3,31.6
13671,26.9,29.2,31.6
13672,26.9,29.0,31.7
13673,26.9,28.8,31.7
13674,26.9,29.0,31.6
13675,27.0,29.0,31.6
13676,27.0,29.3,31.6
13677,27.0,28.9,31.6
13678,27.0,29.3,31.6
13679,27.0,28.6,31.7
13680,27.1,29.3,31.7
13681,27.1,28.6,31.7
13682,27.1,29.3,31.7
13683,27.1,28.7,31.7
13684,27.1,29.1,31.7
13685,27.1,28.9,31.7
13686,27.1,29.6,31.7
13687,27.1,29.4,31.7
13688,27.1,29.3,31.6
13689,27.1,28.7,31.7
13690,27.2,28.6,31.6
13691,27.1,30.4,31.6
13692,27.2,31.6,31.6
13693,27.2,31.6,31.6
13694,27.3,30.8,31.5
13695,27.3,30.4,31.6
13696,27.2,30.8,31.6
13697,27.2,31.1,31.5
13698,27.1,31.2,31.5
13699,27.1,31.2,31.6
13700,27.1,30.6,31.6
13701,27.1,30.9,31.6
13702,27.1,30.4,31.6
13703,27.1,31.2,31.6
13704,27.0,30.7,31.6
13705,27.0,30.5,31.6
13706,27.0,31.2,31.6
13707,26.9,30.5,31.6
13708,26.9,30.4,31.6
13709,26.9,30.9,31.6
13710,26.9,30.8,31.6
13711,26.8,30.2,31.6
13712,26.9,30.9,31.6
13713,26.8,30.4,31.6
13714,26.8,30.8,31.6
13715,26.8,30.7,31.6
13716,26.8,30.7,31.7
13717,26.8,30.3,31.7
13718,26.8,31.4,31.6
13719,26.8,31.2,31.6
13720,26.7,30.3,31.6
13721,26.7,31.0,31.5
13722,26.6,31.0,31.5
13723,26.6,30.3,31.6
13724,26.6,29.0,31.6
13725,26.6,28.8,31.6
13726,26.6,29.2,31.6
13727,26.6,28.4,31.6
13728,26.6,29.3,31.5
13729,26.6,29.3,31.6
13730,26.7,29.2,31.6
13731,26.6,29.3,31.6
13732,26.7,28.6,31.5
13733,26.7,28.6,31.5
13734,26.8,28.6,31.5
13735,26.7,28.7,31.5
13736,26.8,28.5,31.4
13737,26.8,28.7,31.4
13738,26.8,29.3,31.4
13739,26.8,28.6,31.4
13740,26.8,29.1,31.4
13741,26.8,29.2,31.4
13742,26.9,29.1,31.4
13743,26.9,28.6,31.5
13744,26.9,28.9,31.5
13745,26.9,28.8,31.5
13746,26.9,29.5,31.4
13747,26.9,29.2,31.4
13748,26.9,29.4,31.4
